id,toxicity,post_type,is_comment
248,0.12332656979560852,comment,True
249,0.0033017632085829973,comment,True
250,0.0024571409448981285,comment,True
251,0.508339524269104,comment,True
252,0.008832280524075031,comment,True
253,0.05153919383883476,comment,True
254,0.3610866069793701,comment,True
255,0.2914750576019287,comment,True
256,0.5598490238189697,comment,True
257,0.0009546243236400187,news_share,False
258,0.0006287462310865521,regular_post,False
259,0.0008079238468781114,news_share,False
260,0.007900658063590527,comment,True
261,0.000980714918114245,news_share,False
262,0.006556939333677292,comment,True
263,0.7694727778434753,comment,True
264,0.003515546675771475,news_share,False
265,0.04249688610434532,comment,True
266,0.0017603464657440782,news_share,False
267,0.07057482749223709,comment,True
268,0.3389604091644287,comment,True
269,0.11806316673755646,comment,True
270,0.13269604742527008,comment,True
271,0.8005774021148682,comment,True
272,0.004356021992862225,news_share,False
273,0.2885211706161499,comment,True
274,0.014608921483159065,comment,True
275,0.015953078866004944,news_share,False
276,0.03417861834168434,news_share,False
277,0.0019387992797419429,news_share,False
278,0.14700880646705627,comment,True
279,0.853927493095398,comment,True
280,0.006721473764628172,news_share,False
281,0.10408661514520645,news_share,False
282,0.0060981460846960545,news_share,False
283,0.16780529916286469,comment,True
284,0.014647499658167362,news_share,False
285,0.025658603757619858,comment,True
286,0.7548290491104126,comment,True
287,0.016126848757267,comment,True
288,0.001472917152568698,news_share,False
289,0.0008147892658598721,news_share,False
290,0.003770753275603056,comment,True
291,0.06263516843318939,comment,True
292,0.0036676828749477863,news_share,False
293,0.591308057308197,news_share,False
294,0.001420220360159874,news_share,False
295,0.001420220360159874,news_share,False
296,0.027205124497413635,comment,True
297,0.006093425210565329,news_share,False
298,0.22653579711914062,comment,True
299,0.002455361420288682,comment,True
300,0.053311362862586975,comment,True
301,0.0009683227399364114,regular_post,False
302,0.00106996635440737,news_share,False
303,0.053494688123464584,comment,True
304,0.04982919245958328,comment,True
305,0.4026748239994049,comment,True
306,0.08908900618553162,comment,True
307,0.3383871018886566,comment,True
308,0.8194077610969543,news_share,False
309,0.8657628297805786,comment,True
310,0.4632331132888794,news_share,False
311,0.41091927886009216,comment,True
312,0.0011818355415016413,news_share,False
313,0.0006686558481305838,regular_post,False
314,0.5234476923942566,news_share,False
315,0.005221670959144831,news_share,False
316,0.010124684311449528,comment,True
317,0.49542680382728577,news_share,False
318,0.01188106182962656,news_share,False
319,0.00133902404922992,news_share,False
320,0.16967394948005676,comment,True
321,0.0009095332934521139,news_share,False
322,0.7763647437095642,news_share,False
323,0.7474492788314819,news_share,False
324,0.008569184690713882,news_share,False
325,0.2687372863292694,comment,True
326,0.05450417101383209,comment,True
327,0.0014071909245103598,news_share,False
328,0.007578338962048292,news_share,False
329,0.0753764733672142,comment,True
330,0.2397574484348297,news_share,False
331,0.06942631304264069,comment,True
332,0.006999024655669928,comment,True
333,0.41545021533966064,comment,True
334,0.2270967811346054,comment,True
335,0.010369912721216679,comment,True
336,0.011232374235987663,comment,True
337,0.0030842230189591646,comment,True
338,0.008769587613642216,comment,True
339,0.07682978361845016,comment,True
340,0.0025739020202308893,comment,True
341,0.232540562748909,comment,True
342,0.976966917514801,news_share,False
343,0.015053760260343552,news_share,False
344,0.15493638813495636,comment,True
345,0.008761371485888958,news_share,False
346,0.0036676828749477863,news_share,False
347,0.863602876663208,news_share,False
348,0.8744431138038635,comment,True
349,0.04220937192440033,news_share,False
350,0.008144199848175049,news_share,False
351,0.6323146224021912,news_share,False
352,0.7481922507286072,comment,True
353,0.19107626378536224,news_share,False
354,0.0014172358205541968,news_share,False
355,0.0009140839683823287,news_share,False
356,0.1620756834745407,news_share,False
357,0.8341688513755798,news_share,False
358,0.5119144320487976,news_share,False
359,0.14500313997268677,news_share,False
360,0.0012488747015595436,news_share,False
361,0.006323226727545261,news_share,False
362,0.959169864654541,regular_post,False
363,0.43069979548454285,comment,True
364,0.12269503623247147,news_share,False
365,0.19307275116443634,news_share,False
366,0.31437382102012634,news_share,False
367,0.008761371485888958,news_share,False
368,0.5641241073608398,comment,True
369,0.0007367005455307662,news_share,False
370,0.20275284349918365,comment,True
371,0.044653892517089844,news_share,False
372,0.016650373116135597,comment,True
373,0.0017664134502410889,comment,True
374,0.001930102938786149,news_share,False
375,0.001208791509270668,comment,True
376,0.004430215805768967,news_share,False
377,0.0007168424199335277,news_share,False
378,0.0011782101355493069,news_share,False
379,0.013901300728321075,comment,True
380,0.004399941768497229,news_share,False
381,0.788375973701477,comment,True
382,0.8330690264701843,regular_post,False
383,0.3676043152809143,comment,True
384,0.008360257372260094,news_share,False
385,0.04356672614812851,comment,True
386,0.3467998802661896,news_share,False
387,0.006559708155691624,comment,True
388,0.01207670196890831,comment,True
389,0.11690156161785126,comment,True
390,0.6377152800559998,news_share,False
391,0.8607692718505859,news_share,False
392,0.30399441719055176,news_share,False
393,0.11155576258897781,comment,True
394,0.29500654339790344,comment,True
395,0.030864624306559563,comment,True
396,0.0018753561889752746,news_share,False
397,0.047350019216537476,news_share,False
398,0.005504419095814228,comment,True
399,0.09500132501125336,comment,True
400,0.10685041546821594,comment,True
401,0.6518266201019287,comment,True
402,0.0010157831711694598,news_share,False
403,0.0006618116167373955,regular_post,False
404,0.07253725081682205,comment,True
405,0.07187709212303162,news_share,False
406,0.3359968960285187,comment,True
407,0.44910699129104614,comment,True
408,0.01104201190173626,news_share,False
409,0.5068001747131348,comment,True
410,0.2610642611980438,news_share,False
411,0.0011598969576880336,news_share,False
412,0.4261004328727722,news_share,False
413,0.00058097013970837,regular_post,False
414,0.0027142136823385954,comment,True
415,0.9039199948310852,news_share,False
416,0.04334438219666481,news_share,False
417,0.10739743709564209,comment,True
418,0.03244645893573761,news_share,False
419,0.013473445549607277,news_share,False
420,0.005478645674884319,comment,True
421,0.10416518896818161,comment,True
422,0.11270491033792496,comment,True
423,0.2039680778980255,news_share,False
424,0.11998943239450455,comment,True
425,0.15269175171852112,news_share,False
426,0.007344283163547516,news_share,False
427,0.025301650166511536,comment,True
428,0.04607408121228218,news_share,False
429,0.0020856198389083147,comment,True
430,0.40550434589385986,comment,True
431,0.032781366258859634,news_share,False
432,0.8709826469421387,comment,True
433,0.3713266849517822,news_share,False
434,0.0451962910592556,news_share,False
435,0.9093447327613831,news_share,False
436,0.7336817979812622,comment,True
437,0.006615583784878254,news_share,False
438,0.5316292643547058,comment,True
439,0.26761823892593384,news_share,False
440,0.0021599733736366034,news_share,False
441,0.0018869360210373998,news_share,False
442,0.0008601233712397516,comment,True
443,0.007099123205989599,news_share,False
444,0.14632828533649445,news_share,False
445,0.01107699703425169,news_share,False
446,0.0007110520382411778,regular_post,False
447,0.0013469784753397107,comment,True
448,0.0010939325438812375,news_share,False
449,0.0010939325438812375,news_share,False
450,0.8315859436988831,news_share,False
451,0.003256209660321474,comment,True
452,0.045939233154058456,news_share,False
453,0.002497471170499921,comment,True
454,0.0006448368658311665,regular_post,False
455,0.05002204328775406,comment,True
456,0.0245992299169302,news_share,False
457,0.0032152689527720213,news_share,False
458,0.5507943034172058,news_share,False
459,0.0006686558481305838,regular_post,False
460,0.07492536306381226,comment,True
461,0.6627472639083862,news_share,False
462,0.7039234638214111,news_share,False
463,0.0030006575398147106,news_share,False
464,0.15737539529800415,comment,True
465,0.0286326352506876,comment,True
466,0.040995992720127106,comment,True
467,0.0015200776979327202,news_share,False
468,0.0011183294700458646,news_share,False
469,0.05423998460173607,comment,True
470,0.02012823335826397,comment,True
471,0.10202504694461823,news_share,False
472,0.8683133125305176,regular_post,False
473,0.8556661009788513,comment,True
474,0.5140507221221924,comment,True
475,0.08820045739412308,news_share,False
476,0.08820045739412308,news_share,False
477,0.031380247324705124,news_share,False
478,0.031380247324705124,news_share,False
479,0.0007168424199335277,news_share,False
480,0.8307634592056274,comment,True
481,0.6708114743232727,comment,True
482,0.0160592719912529,comment,True
483,0.6854543089866638,news_share,False
484,0.0017417396884411573,news_share,False
485,0.03727719187736511,comment,True
486,0.1649613380432129,news_share,False
487,0.005395992659032345,news_share,False
488,0.2009049952030182,news_share,False
489,0.0012818969553336501,comment,True
490,0.627010703086853,comment,True
491,0.4435453414916992,comment,True
492,0.11247842013835907,comment,True
493,0.6357250213623047,news_share,False
494,0.01908470131456852,news_share,False
495,0.9474751949310303,news_share,False
496,0.0007015413139015436,news_share,False
497,0.23554159700870514,news_share,False
498,0.006398328579962254,news_share,False
499,0.38465696573257446,comment,True
500,0.0006277358625084162,regular_post,False
501,0.735395610332489,comment,True
502,0.7545133233070374,news_share,False
503,0.001297477283515036,news_share,False
504,0.0196379404515028,comment,True
505,0.006442468613386154,news_share,False
506,0.1804237812757492,comment,True
507,0.04472289979457855,comment,True
508,0.15265750885009766,comment,True
509,0.3562217652797699,news_share,False
510,0.2440415918827057,news_share,False
511,0.034903544932603836,news_share,False
512,0.21152684092521667,comment,True
513,0.5406211614608765,comment,True
514,0.6686528325080872,comment,True
515,0.0007417931919917464,regular_post,False
516,0.0016482992796227336,news_share,False
517,0.025882568210363388,news_share,False
518,0.0950145348906517,comment,True
519,0.11200988292694092,news_share,False
520,0.001653964282013476,news_share,False
521,0.007935291156172752,news_share,False
522,0.005022793542593718,news_share,False
523,0.06240880861878395,news_share,False
524,0.027293959632515907,comment,True
525,0.008233318105340004,comment,True
526,0.2740406394004822,comment,True
527,0.31147637963294983,comment,True
528,0.0013158650835976005,news_share,False
529,0.00933736003935337,news_share,False
530,0.2352888584136963,news_share,False
531,0.5133806467056274,news_share,False
532,0.5133806467056274,news_share,False
533,0.0006167593528516591,news_share,False
534,0.024761296808719635,news_share,False
535,0.005992826074361801,comment,True
536,0.7218123078346252,news_share,False
537,0.6395516991615295,news_share,False
538,0.0006550158141180873,regular_post,False
539,0.016400963068008423,news_share,False
540,0.04651709273457527,news_share,False
541,0.02058957889676094,comment,True
542,0.0006849486380815506,news_share,False
543,0.0033296800684183836,news_share,False
544,0.05062248185276985,news_share,False
545,0.03337205573916435,comment,True
546,0.0038315332494676113,comment,True
547,0.013925173319876194,comment,True
548,0.0537850558757782,regular_post,False
549,0.07931538671255112,comment,True
550,0.10635453462600708,news_share,False
551,0.007548309396952391,comment,True
552,0.0037924195639789104,comment,True
553,0.00409719068557024,news_share,False
554,0.674380898475647,comment,True
555,0.01605967991054058,news_share,False
556,0.011994990520179272,comment,True
557,0.11600697785615921,news_share,False
558,0.010763010010123253,comment,True
559,0.12708072364330292,comment,True
560,0.0026119505055248737,news_share,False
561,0.014087679795920849,comment,True
562,0.22985997796058655,news_share,False
563,0.002128660911694169,comment,True
564,0.18738672137260437,news_share,False
565,0.9629859328269958,news_share,False
566,0.7789201140403748,comment,True
567,0.0071471258997917175,comment,True
568,0.2639709413051605,news_share,False
569,0.772882878780365,news_share,False
570,0.012971906922757626,comment,True
571,0.004114942625164986,news_share,False
572,0.008526591584086418,comment,True
573,0.0009123767376877367,news_share,False
574,0.070797398686409,comment,True
575,0.0034756038803607225,news_share,False
576,0.0006098478334024549,regular_post,False
577,0.048342056572437286,comment,True
578,0.9123767614364624,comment,True
579,0.001284195575863123,news_share,False
580,0.23457463085651398,comment,True
581,0.0023894270416349173,news_share,False
582,0.0017037433572113514,news_share,False
583,0.00132726167794317,news_share,False
584,0.004891098011285067,comment,True
585,0.005862208548933268,comment,True
586,0.44282034039497375,news_share,False
587,0.18860219419002533,news_share,False
588,0.005878253374248743,comment,True
589,0.013323266059160233,news_share,False
590,0.0008147896151058376,news_share,False
591,0.4401540756225586,news_share,False
592,0.8095889687538147,comment,True
593,0.0025157565250992775,news_share,False
594,0.4651750922203064,comment,True
595,0.0006532580591738224,news_share,False
596,0.03378276526927948,news_share,False
597,0.011925671249628067,news_share,False
598,0.1243443489074707,news_share,False
599,0.2250373363494873,comment,True
600,0.007195548620074987,news_share,False
601,0.2119911015033722,comment,True
602,0.08857961744070053,news_share,False
603,0.027644813060760498,comment,True
604,0.0011185111943632364,news_share,False
605,0.0007110520382411778,regular_post,False
606,0.006712797097861767,news_share,False
607,0.4824344217777252,comment,True
608,0.014865638688206673,comment,True
609,0.0015562642365694046,regular_post,False
610,0.680587649345398,comment,True
611,0.24000860750675201,news_share,False
612,0.005927977152168751,regular_post,False
613,0.025849131867289543,comment,True
614,0.00079702353104949,news_share,False
615,0.6301712393760681,comment,True
616,0.4535210430622101,news_share,False
617,0.0026119505055248737,news_share,False
618,0.07245038449764252,news_share,False
619,0.0016479635378345847,comment,True
620,0.7371947169303894,comment,True
621,0.6232746839523315,comment,True
622,0.16738635301589966,news_share,False
623,0.8336499333381653,comment,True
624,0.08202232420444489,news_share,False
625,0.47296226024627686,comment,True
626,0.31129729747772217,news_share,False
627,0.12162864208221436,news_share,False
628,0.17490345239639282,comment,True
629,0.0011089134495705366,comment,True
630,0.0012974741403013468,comment,True
631,0.2994374632835388,news_share,False
632,0.0007955859182402492,comment,True
633,0.006824749521911144,comment,True
634,0.16588059067726135,comment,True
635,0.018203428015112877,comment,True
636,0.0013668941101059318,news_share,False
637,0.003825728315860033,news_share,False
638,0.007731941062957048,comment,True
639,0.005537073127925396,news_share,False
640,0.12973035871982574,comment,True
641,0.10597699880599976,news_share,False
642,0.41542112827301025,news_share,False
643,0.0018289994914084673,news_share,False
644,0.0642491802573204,comment,True
645,0.8796090483665466,comment,True
646,0.004433360882103443,news_share,False
647,0.007215271238237619,comment,True
648,0.24905002117156982,news_share,False
649,0.0009202500223182142,news_share,False
650,0.13612224161624908,regular_post,False
651,0.09016908705234528,comment,True
652,0.13375477492809296,comment,True
653,0.05041882023215294,comment,True
654,0.004684402607381344,news_share,False
655,0.8590394854545593,comment,True
656,0.015256721526384354,comment,True
657,0.8673238754272461,news_share,False
658,0.08998984843492508,comment,True
659,0.015136328525841236,comment,True
660,0.8858089447021484,comment,True
661,0.8870804309844971,comment,True
662,0.12253250926733017,comment,True
663,0.3495456874370575,comment,True
664,0.6118758320808411,comment,True
665,0.1141926497220993,comment,True
666,0.0009808775503188372,news_share,False
667,0.001964493189007044,news_share,False
668,0.0007744671893306077,news_share,False
669,0.0013373487163335085,news_share,False
670,0.14300206303596497,news_share,False
671,0.636870265007019,comment,True
672,0.004108131863176823,comment,True
673,0.0032859831117093563,comment,True
674,0.12453939020633698,news_share,False
675,0.0005938804824836552,regular_post,False
676,0.6603468060493469,comment,True
677,0.17499537765979767,comment,True
678,0.8685603737831116,comment,True
679,0.0005956102395430207,regular_post,False
680,0.4711475074291229,news_share,False
681,0.044883500784635544,comment,True
682,0.9007989168167114,comment,True
683,0.058100976049900055,comment,True
684,0.008848533034324646,comment,True
685,0.05781856179237366,regular_post,False
686,0.2110513150691986,news_share,False
687,0.004735337570309639,news_share,False
688,0.012626565992832184,comment,True
689,0.0008262945921160281,news_share,False
690,0.0012219329364597797,news_share,False
691,0.29279452562332153,news_share,False
692,0.001982953632250428,news_share,False
693,0.6794318556785583,news_share,False
694,0.20255933701992035,comment,True
695,0.9240761399269104,comment,True
696,0.3458367586135864,comment,True
697,0.029062839224934578,comment,True
698,0.16409063339233398,comment,True
699,0.1965235024690628,comment,True
700,0.1582327038049698,comment,True
701,0.031380247324705124,news_share,False
702,0.9320883750915527,comment,True
703,0.651381254196167,news_share,False
704,0.005832689814269543,news_share,False
705,0.07535352557897568,comment,True
706,0.05542479828000069,comment,True
707,0.0035582494456321,comment,True
708,0.7683513760566711,comment,True
709,0.011810332536697388,comment,True
710,0.004997025243937969,comment,True
711,0.17807361483573914,comment,True
712,0.009389610029757023,comment,True
713,0.0006558200693689287,regular_post,False
714,0.13635800778865814,comment,True
715,0.014810189604759216,comment,True
716,0.003949345555156469,comment,True
717,0.0006450516520999372,regular_post,False
718,0.0012950932141393423,news_share,False
719,0.043493788689374924,comment,True
720,0.0392342135310173,news_share,False
721,0.025936845690011978,comment,True
722,0.10839246958494186,news_share,False
723,0.001337750698439777,news_share,False
724,0.21966281533241272,comment,True
725,0.003481183899566531,news_share,False
726,0.48415523767471313,news_share,False
727,0.05768416449427605,news_share,False
728,0.04525357484817505,comment,True
729,0.008068835362792015,news_share,False
730,0.39828377962112427,comment,True
731,0.0007189383613876998,regular_post,False
732,0.00827010814100504,comment,True
733,0.0007464222144335508,regular_post,False
734,0.10097692906856537,comment,True
735,0.018466180190443993,comment,True
736,0.04461688548326492,news_share,False
737,0.20187252759933472,comment,True
738,0.002174944384023547,news_share,False
739,0.0021490943618118763,news_share,False
740,0.5375677943229675,news_share,False
741,0.6968259215354919,news_share,False
742,0.0013985761906951666,news_share,False
743,0.8946844339370728,news_share,False
744,0.1267237812280655,news_share,False
745,0.016477083787322044,comment,True
746,0.28241780400276184,news_share,False
747,0.010222752578556538,news_share,False
748,0.14946681261062622,news_share,False
749,0.0017332802526652813,news_share,False
750,0.8933591842651367,comment,True
751,0.011975809000432491,news_share,False
752,0.38399675488471985,comment,True
753,0.0007540089427493513,news_share,False
754,0.008088141679763794,news_share,False
755,0.3297064006328583,comment,True
756,0.018694443628191948,comment,True
757,0.0016972076846286654,comment,True
758,0.002953751478344202,comment,True
759,0.03894634544849396,news_share,False
760,0.005208204500377178,news_share,False
761,0.8602350354194641,comment,True
762,0.09190209209918976,news_share,False
763,0.3285975754261017,news_share,False
764,0.7363797426223755,news_share,False
765,0.0027806339785456657,news_share,False
766,0.09263353049755096,comment,True
767,0.001889161067083478,news_share,False
768,0.015394356101751328,news_share,False
769,0.7337836027145386,news_share,False
770,0.1996830403804779,comment,True
771,0.001600676216185093,news_share,False
772,0.5198124051094055,comment,True
773,0.0022051192354410887,comment,True
774,0.0016942538786679506,comment,True
775,0.011925671249628067,news_share,False
776,0.004886727314442396,comment,True
777,0.13512282073497772,comment,True
778,0.0007842133054509759,regular_post,False
779,0.14786377549171448,news_share,False
780,0.006527745630592108,comment,True
781,0.006083672400563955,comment,True
782,0.8432533740997314,news_share,False
783,0.036465831100940704,comment,True
784,0.05665057525038719,comment,True
785,0.0069241831079125404,comment,True
786,0.82198166847229,comment,True
787,0.0015200776979327202,news_share,False
788,0.5634720325469971,comment,True
789,0.579843282699585,comment,True
790,0.10583929717540741,comment,True
791,0.002668712753802538,comment,True
792,0.0007417924934998155,regular_post,False
793,0.27567142248153687,news_share,False
794,0.2182360589504242,news_share,False
795,0.7626466155052185,comment,True
796,0.5798214077949524,comment,True
797,0.503135085105896,comment,True
798,0.6661257147789001,comment,True
799,0.5793673396110535,comment,True
800,0.03772975876927376,comment,True
801,0.10027507692575455,comment,True
802,0.41899436712265015,comment,True
803,0.19837744534015656,news_share,False
804,0.0007708835182711482,news_share,False
805,0.006382914260029793,news_share,False
806,0.2650521993637085,comment,True
807,0.1968894749879837,comment,True
808,0.23709405958652496,news_share,False
809,0.030779434368014336,comment,True
810,0.012268878519535065,comment,True
811,0.13839460909366608,comment,True
812,0.03135322034358978,news_share,False
813,0.0011327784741297364,news_share,False
814,0.0018015083624050021,news_share,False
815,0.0008123449515551329,news_share,False
816,0.12569080293178558,comment,True
817,0.7997545003890991,news_share,False
818,0.01408266182988882,comment,True
819,0.003547081258147955,comment,True
820,0.17474381625652313,news_share,False
821,0.02549898438155651,news_share,False
822,0.5101284980773926,comment,True
823,0.006375923752784729,news_share,False
824,0.0014021537499502301,comment,True
825,0.0027595374267548323,news_share,False
826,0.5247596502304077,news_share,False
827,0.15756405889987946,comment,True
828,0.01632249355316162,comment,True
829,0.413943350315094,news_share,False
830,0.22389289736747742,news_share,False
831,0.24000860750675201,news_share,False
832,0.09546057134866714,comment,True
833,0.11965998262166977,comment,True
834,0.8138613104820251,comment,True
